DENOM_CIA,SETOR_ATIV,ANO_ARQUIVO,VL_CONTA,VL_CONTA_REAIS,VL_CONTA_BI
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",2021,-239243.0,-239243000.0,-0.239243
SUZANO HOLDING S.A.,Emp. Adm. Part. - Papel e Celulose,2021,-2097161.0,-2097161000.0,-2.097161
ULTRAPAR PARTICIPACOES S.A.,Emp. Adm. Part. - Petróleo e Gás,2021,1811575.0,1811575000.0,1.811575
ENAUTA PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Petróleo e Gás,2021,1568518.0,1568518000.0,1.568518
CBO HOLDING S.A.,Emp. Adm. Part. - Petróleo e Gás,2021,331712.0,331712000.0,0.331712
PETRORECÔNCAVO S.A.,Emp. Adm. Part. - Petróleo e Gás,2021,95140.0,95140000.0,0.09514
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,Emp. Adm. Part. - Petróleo e Gás,2021,-3574.0,-3574000.0,-0.003574
COMPASS GÁS E ENERGIA S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",2021,5366202.0,5366202000.0,5.366202
BRK AMBIENTAL PARTICIPAÇÕES S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",2021,142313.0,142313000.0,0.142313
BB SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2021,7783988.0,7783988000.0,7.783988
SUL AMERICA S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2021,5360302.0,5360302000.0,5.360302
CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2021,3665565.0,3665565000.0,3.665565
ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,2021,3503.0,3503000.0,0.003503
CIA PARTICIPACOES ALIANCA DA BAHIA,Emp. Adm. Part. - Sem Setor Principal,2021,1444582.0,1444582000.0,1.444582
MONTEIRO ARANHA S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,1164076.0,1164076000.0,1.164076
XP INVESTIMENTOS S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,1131103.0,1131103000.0,1.131103
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,682394.0,682394000.0,0.682394
BR PROPERTIES S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,476570.0,476570000.0,0.47657
DEXXOS PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,373572.0,373572000.0,0.373572
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,246530.0,246530000.0,0.24653
EMBPAR PARTICIPAÇÕES S/A,Emp. Adm. Part. - Sem Setor Principal,2021,89791.0,89791000.0,0.089791
HMOBI PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,75937.0,75937000.0,0.075937
MLOG S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,38887.0,38887000.0,0.038887
TREVISA INVESTIMENTOS S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,22391.0,22391000.0,0.022391
REAG CAPITAL HOLDING S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,6966.0,6966000.0,0.006966
HOLDING VERZANI E SANDRINI S.A.,Emp. Adm. Part. - Sem Setor Principal,2021,-1805.0,-1805000.0,-0.001805
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Sem Setor Principal,2021,-749051.0,-749051000.0,-0.749051
RUMO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,920832.0,920832000.0,0.920832
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,891709.0,891709000.0,0.891709
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,837291.0,837291000.0,0.837291
SANTOS BRASIL PARTICIPACOES S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,515942.0,515942000.0,0.515942
WILSON SONS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,345120.0,345120000.0,0.34512
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,173558.0,173558000.0,0.173558
MONTE RODOVIAS S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,135406.0,135406000.0,0.135406
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,134699.0,134699000.0,0.134699
RODOVIAS DO BRASIL HOLDING S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,-71593.0,-71593000.0,-0.071593
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,Emp. Adm. Part. - Serviços Transporte e Logística,2021,-5099424.0,-5099424000.0,-5.099424
AZUL S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,-15047917.0,-15047917000.0,-15.047917
GOL LINHAS AEREAS INTELIGENTES S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,2021,-26158110.0,-26158110000.0,-26.15811
BCBF PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Serviços médicos,2021,724212.0,724212000.0,0.724212
ATHENA SAÚDE BRASIL SA,Emp. Adm. Part. - Serviços médicos,2021,-47336.0,-47336000.0,-0.047336
CLARO TELECOM PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,2021,6928027.0,6928027000.0,6.928027
UNIFIQUE TELECOMUNICAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,2021,130988.0,130988000.0,0.130988
PADTEC HOLDING S.A.,Emp. Adm. Part. - Telecomunicações,2021,68160.0,68160000.0,0.06816
BRISANET PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,2021,31366.0,31366000.0,0.031366
SUL 116 PARTICIPACOES S.A.,Emp. Adm. Part. - Telecomunicações,2021,-1043.0,-1043000.0,-0.001043
ALARES INTERNET PARTICIPAÇÕES S/A,Emp. Adm. Part. - Telecomunicações,2021,-33840.0,-33840000.0,-0.03384
EMPRESA NAC COM REDITO PART S.A.ENCORPAR,Emp. Adm. Part. - Têxtil e Vestuário,2021,-72731.0,-72731000.0,-0.072731
AMMO VAREJO S.A.,Emp. Adm. Part. - Têxtil e Vestuário,2021,-98855.0,-98855000.0,-0.098855
SPRINGS GLOBAL PARTICIPACOES S.A.,Emp. Adm. Part. - Têxtil e Vestuário,2021,-474516.0,-474516000.0,-0.474516
CIA PARANAENSE DE ENERGIA - COPEL,Energia Elétrica,2021,17916704.0,17916704000.0,17.916704
ENGIE BRASIL ENERGIA S.A.,Energia Elétrica,2021,13086714.0,13086714000.0,13.086714
ISA ENERGIA BRASIL,Energia Elétrica,2021,12840916.0,12840916000.0,12.840916
EDP - ENERGIAS DO BRASIL S.A.,Energia Elétrica,2021,8162930.0,8162930000.0,8.16293
EQUATORIAL S.A.,Energia Elétrica,2021,7750162.0,7750162000.0,7.750162
CIA ENERGETICA DE MINAS GERAIS - CEMIG,Energia Elétrica,2021,6617990.0,6617990000.0,6.61799
COPEL GERAÇÃO E TRANSMISSÃO S.A.,Energia Elétrica,2021,4439441.0,4439441000.0,4.439441
CESP - CIA ENERGETICA DE SAO PAULO,Energia Elétrica,2021,4339178.0,4339178000.0,4.339178
AUREN ENERGIA S.A.,Energia Elétrica,2021,3924232.0,3924232000.0,3.924232
CPFL GERACAO DE ENERGIA S.A.,Energia Elétrica,2021,3781164.0,3781164000.0,3.781164
CHINA THREE GORGES BRASIL ENERGIA S.A.,Energia Elétrica,2021,3528290.0,3528290000.0,3.52829
REDE ENERGIA PARTICIPAÇÕES S.A.,Energia Elétrica,2021,3267573.0,3267573000.0,3.267573
ENEVA S.A,Energia Elétrica,2021,2179828.0,2179828000.0,2.179828
CEMIG GERACAO E TRANSMISSAO S.A.,Energia Elétrica,2021,1926969.0,1926969000.0,1.926969
COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,2021,1759785.0,1759785000.0,1.759785
RIO PARANAPANEMA ENERGIA S.A.,Energia Elétrica,2021,1386136.0,1386136000.0,1.386136
CENTRAIS ELET DE SANTA CATARINA S.A.,Energia Elétrica,2021,1081857.0,1081857000.0,1.081857
CPFL TRANSMISSÃO S.A.,Energia Elétrica,2021,700458.0,700458000.0,0.700458
LIGHT ENERGIA S.A.,Energia Elétrica,2021,524778.0,524778000.0,0.524778
AUREN PARTICIPAÇÕES S.A.,Energia Elétrica,2021,424564.0,424564000.0,0.424564
EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,Energia Elétrica,2021,348403.0,348403000.0,0.348403
STATKRAFT ENERGIAS RENOVAVEIS S.A.,Energia Elétrica,2021,243123.0,243123000.0,0.243123
ESSENTIA PCHS S.A.,Energia Elétrica,2021,225913.0,225913000.0,0.225913
COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,Energia Elétrica,2021,209633.0,209633000.0,0.209633
RENOVA ENERGIA S.A.,Energia Elétrica,2021,53121.0,53121000.0,0.053121
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,Energia Elétrica,2021,521.0,521000.0,0.000521
ANEMUS WIND HOLDING S.A.,Energia Elétrica,2021,-9448.0,-9448000.0,-0.009448
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,Energia Elétrica,2021,-47047.0,-47047000.0,-0.047047
2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL,Energia Elétrica,2021,-51875.0,-51875000.0,-0.051875
MULTINER S/A,Energia Elétrica,2021,-136129.0,-136129000.0,-0.136129
COMERC ENERGIA S.A.,Energia Elétrica,2021,-261289.0,-261289000.0,-0.261289
VALE S.A.,Extração Mineral,2021,292492000.0,292492000000.0,292.492
CSN MINERAÇÃO S.A.,Extração Mineral,2021,10401676.0,10401676000.0,10.401676
COMPANHIA BRASILEIRA DE ALUMÍNIO,Extração Mineral,2021,-42133.0,-42133000.0,-0.042133
EUROFARMA LABORATÓRIOS S.A.,Farmacêutico e Higiene,2021,5546592.0,5546592000.0,5.546592
HYPERA S.A.,Farmacêutico e Higiene,2021,2625421.0,2625421000.0,2.625421
NATURA COSMÉTICOS S.A.,Farmacêutico e Higiene,2021,2036423.0,2036423000.0,2.036423
BLAU FARMACÊUTICA S.A.,Farmacêutico e Higiene,2021,1156388.0,1156388000.0,1.156388
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,Farmacêutico e Higiene,2021,678697.0,678697000.0,0.678697
NATURA &CO HOLDING S.A.,Farmacêutico e Higiene,2021,475561.0,475561000.0,0.475561
BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL,Farmacêutico e Higiene,2021,106862.0,106862000.0,0.106862
INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.,Farmacêutico e Higiene,2021,19935.0,19935000.0,0.019935
BIOMM S.A.,Farmacêutico e Higiene,2021,-151028.0,-151028000.0,-0.151028
HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,Hospedagem e Turismo,2021,-130713.0,-130713000.0,-0.130713
AMAZONE FUN PARKS S.A.,Hospedagem e Turismo,2021,-447751.0,-447751000.0,-0.447751
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Hospedagem e Turismo,2021,-3426756.0,-3426756000.0,-3.426756
GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO,Intermediação Financeira,2021,836937.0,836937000.0,0.836937
OLIVEIRA TRUST S.A.,Intermediação Financeira,2021,155415.0,155415000.0,0.155415
CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,Intermediação Financeira,2021,-664377.0,-664377000.0,-0.664377
METISA METALURGICA TIMBOENSE S.A.,Metalurgia e Siderurgia,2021,110386998.0,110386998000.0,110.386998
CIA SIDERURGICA NACIONAL,Metalurgia e Siderurgia,2021,35776478.0,35776478000.0,35.776478
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,Metalurgia e Siderurgia,2021,22703394.0,22703394000.0,22.703394
GERDAU S.A.,Metalurgia e Siderurgia,2021,17946992.0,17946992000.0,17.946992
HAGA S.A. INDUSTRIA E COMERCIO,Metalurgia e Siderurgia,2021,13600093.0,13600093000.0,13.600093
CIA FERRO LIGAS DA BAHIA - FERBASA,Metalurgia e Siderurgia,2021,712921.0,712921000.0,0.712921
PANATLANTICA S.A.,Metalurgia e Siderurgia,2021,475842.0,475842000.0,0.475842
SCHULZ S.A.,Metalurgia e Siderurgia,2021,334535.0,334535000.0,0.334535
WETZEL S.A.,Metalurgia e Siderurgia,2021,154697.0,154697000.0,0.154697
TUPY S.A.,Metalurgia e Siderurgia,2021,126702.0,126702000.0,0.126702
ELECTRO ACO ALTONA S.A.,Metalurgia e Siderurgia,2021,61555.0,61555000.0,0.061555
BAUMER S.A.,Metalurgia e Siderurgia,2021,26563.0,26563000.0,0.026563
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,Metalurgia e Siderurgia,2021,-3325418.0,-3325418000.0,-3.325418
RANDONCORP S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,3436038.0,3436038000.0,3.436038
TAURUS ARMAS S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,1797326.0,1797326000.0,1.797326
WHIRLPOOL S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,1695547.0,1695547000.0,1.695547
INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2021,813184.0,813184000.0,0.813184
RODOBENS SA,"Máquinas, Equipamentos, Veículos e Peças",2021,697594.0,697594000.0,0.697594
MAHLE METAL LEVE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,688838.0,688838000.0,0.688838
IOCHPE MAXION S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,621072.0,621072000.0,0.621072
MARCOPOLO S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,449079.0,449079000.0,0.449079
FRAS-LE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,392668.0,392668000.0,0.392668
ROMI S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,378847.0,378847000.0,0.378847
AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,364784.0,364784000.0,0.364784
INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA,"Máquinas, Equipamentos, Veículos e Peças",2021,184793.0,184793000.0,0.184793
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,"Máquinas, Equipamentos, Veículos e Peças",2021,133884.0,133884000.0,0.133884
METALURGICA RIOSULENSE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,83085.0,83085000.0,0.083085
RECRUSUL S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,-3004.0,-3004000.0,-0.003004
LUPATECH S.A,"Máquinas, Equipamentos, Veículos e Peças",2021,-20762.0,-20762000.0,-0.020762
BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2021,-82918.0,-82918000.0,-0.082918
IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2021,-138975.0,-138975000.0,-0.138975
METALFRIO SOLUTIONS S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,-196112.0,-196112000.0,-0.196112
EMBRAER S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,-3863851.0,-3863851000.0,-3.863851
COBRASMA S.A.,"Máquinas, Equipamentos, Veículos e Peças",2021,-5515624.0,-5515624000.0,-5.515624
KLABIN S.A.,Papel e Celulose,2021,1015384.0,1015384000.0,1.015384
ELDORADO BRASIL CELULOSE S.A.,Papel e Celulose,2021,771351.0,771351000.0,0.771351
CIA MELHORAMENTOS DE SAO PAULO,Papel e Celulose,2021,-87347.0,-87347000.0,-0.087347
SUZANO S.A.,Papel e Celulose,2021,-2079403.0,-2079403000.0,-2.079403
BRASKEM S.A.,Petroquímicos e Borracha,2021,6946314.0,6946314000.0,6.946314
UNIPAR CARBOCLORO S.A.,Petroquímicos e Borracha,2021,4748096.0,4748096000.0,4.748096
UNIGEL PARTICIPAÇÕES S.A.,Petroquímicos e Borracha,2021,875188.0,875188000.0,0.875188
BORRACHAS VIPAL S.A.,Petroquímicos e Borracha,2021,298307.0,298307000.0,0.298307
METANOR SA METANOL DO NE,Petroquímicos e Borracha,2021,52304.0,52304000.0,0.052304
SANSUY S.A. INDUSTRIA DE PLASTICOS,Petroquímicos e Borracha,2021,-255065.0,-255065000.0,-0.255065
PETROLEO BRASILEIRO S.A. PETROBRAS,Petróleo e Gás,2021,227020000.0,227020000000.0,227.02
PRIO S.A.,Petróleo e Gás,2021,1785959.0,1785959000.0,1.785959
OCEANPACT SERVIÇOS MARITIMOS S.A.,Petróleo e Gás,2021,-70188.0,-70188000.0,-0.070188
DOMMO ENERGIA S.A.,Petróleo e Gás,2021,-271759.0,-271759000.0,-0.271759
BRAVA ENERGIA S.A.,Petróleo e Gás,2021,-521078.0,-521078000.0,-0.521078
REFINARIA DE PETROLEOS MANGUINHOS S.A.,Petróleo e Gás,2021,-774667.0,-774667000.0,-0.774667
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,"Saneamento, Serv. Água e Gás",2021,2708128.0,2708128000.0,2.708128
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,"Saneamento, Serv. Água e Gás",2021,1115941.0,1115941000.0,1.115941
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,"Saneamento, Serv. Água e Gás",2021,436788.0,436788000.0,0.436788
ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,"Saneamento, Serv. Água e Gás",2021,30252.0,30252000.0,0.030252
IGUA SANEAMENTO S.A.,"Saneamento, Serv. Água e Gás",2021,-52505.0,-52505000.0,-0.052505
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,"Saneamento, Serv. Água e Gás",2021,-63798.0,-63798000.0,-0.063798
VIRGO II COMPANHIA DE SECURITIZACAO,Securitização de Recebíveis,2021,3796.0,3796000.0,0.003796
VIRGO COMPANHIA DE SECURITIZAÇÃO,Securitização de Recebíveis,2021,-6761.0,-6761000.0,-0.006761
PORTO SEGURO S.A.,Seguradoras e Corretoras,2021,3232479.0,3232479000.0,3.232479
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,Seguradoras e Corretoras,2021,772493.0,772493000.0,0.772493
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,Seguradoras e Corretoras,2021,405338.0,405338000.0,0.405338
CIA SEGUROS ALIANCA DA BAHIA,Seguradoras e Corretoras,2021,60351.0,60351000.0,0.060351
IRB - BRASIL RESSEGUROS S.A.,Seguradoras e Corretoras,2021,-4328434.0,-4328434000.0,-4.328434
HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Serviços Médicos,2021,2571270.0,2571270000.0,2.57127
REDE D'OR SÃO LUIZ S.A.,Serviços Médicos,2021,2137158.0,2137158000.0,2.137158
ODONTOPREV S.A.,Serviços Médicos,2021,741061.0,741061000.0,0.741061
INSTITUTO HERMES PARDINI S.A.,Serviços Médicos,2021,681208.0,681208000.0,0.681208
FLEURY S.A.,Serviços Médicos,2021,608452.0,608452000.0,0.608452
MPM CORPÓREOS S.A.,Serviços Médicos,2021,237962.0,237962000.0,0.237962
ELFA MEDICAMENTOS S.A.,Serviços Médicos,2021,217683.0,217683000.0,0.217683
HOSPITAL MATER DEI S.A.,Serviços Médicos,2021,146846.0,146846000.0,0.146846
HOSPITAL CARE CALEDONIA S.A.,Serviços Médicos,2021,91791.0,91791000.0,0.091791
GSH CORP PARTICIPAÇÕES S.A.,Serviços Médicos,2021,52658.0,52658000.0,0.052658
KORA SAÚDE PARTICIPAÇÕES S.A.,Serviços Médicos,2021,-37415.0,-37415000.0,-0.037415
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,2021,-90443.0,-90443000.0,-0.090443
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Serviços Médicos,2021,-143759.0,-143759000.0,-0.143759
DIAGNOSTICOS DA AMERICA S.A.,Serviços Médicos,2021,-729352.0,-729352000.0,-0.729352
LOCALIZA RENT A CAR S.A.,Serviços Transporte e Logística,2021,6183714.0,6183714000.0,6.183714
MOVIDA PARTICIPACOES SA,Serviços Transporte e Logística,2021,1856932.0,1856932000.0,1.856932
SIMPAR S.A.,Serviços Transporte e Logística,2021,1726450.0,1726450000.0,1.72645
COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,Serviços Transporte e Logística,2021,1388821.0,1388821000.0,1.388821
LOCALIZA FLEET S.A.,Serviços Transporte e Logística,2021,923463.0,923463000.0,0.923463
JSL S.A.,Serviços Transporte e Logística,2021,807730.0,807730000.0,0.80773
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Serviços Transporte e Logística,2021,581567.0,581567000.0,0.581567
VIX LOGÍSTICA S.A.,Serviços Transporte e Logística,2021,453134.0,453134000.0,0.453134
CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.,Serviços Transporte e Logística,2021,200823.0,200823000.0,0.200823
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",Serviços Transporte e Logística,2021,195120.0,195120000.0,0.19512
TEGMA GESTAO LOGISTICA S.A.,Serviços Transporte e Logística,2021,181294.0,181294000.0,0.181294
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",Serviços Transporte e Logística,2021,151194.0,151194000.0,0.151194
LOG-IN LOGISTICA INTERMODAL S.A.,Serviços Transporte e Logística,2021,110571.0,110571000.0,0.110571
BBM LOGÍSTICA S.A.,Serviços Transporte e Logística,2021,41844.0,41844000.0,0.041844
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Serviços Transporte e Logística,2021,29823.0,29823000.0,0.029823
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,Serviços Transporte e Logística,2021,27665.0,27665000.0,0.027665
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Serviços Transporte e Logística,2021,-10833.0,-10833000.0,-0.010833
HOLDING DO ARAGUAIA S.A.,Serviços Transporte e Logística,2021,-13658.0,-13658000.0,-0.013658
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,Serviços Transporte e Logística,2021,-113452.0,-113452000.0,-0.113452
ARTERIS S.A.,Serviços Transporte e Logística,2021,-206756.0,-206756000.0,-0.206756
HIDROVIAS DO BRASIL S.A.,Serviços Transporte e Logística,2021,-448677.0,-448677000.0,-0.448677
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Serviços Transporte e Logística,2021,-789678.0,-789678000.0,-0.789678
TELEFÔNICA BRASIL S.A,Telecomunicações,2021,10999884.0,10999884000.0,10.999884
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,Telecomunicações,2021,4641260.0,4641260000.0,4.64126
ALGAR TELECOM S/A,Telecomunicações,2021,431881.0,431881000.0,0.431881
DESKTOP S.A.,Telecomunicações,2021,114522.0,114522000.0,0.114522
VERO S.A.,Telecomunicações,2021,81410.0,81410000.0,0.08141
OI S.A. - EM RECUPERAÇÃO JUDICIAL,Telecomunicações,2021,-19021025.0,-19021025000.0,-19.021025
PETTENATI S.A. INDUSTRIA TEXTIL,Têxtil e Vestuário,2021,77577876.0,77577876000.0,77.577876
ALPARGATAS S.A.,Têxtil e Vestuário,2021,1638898.0,1638898000.0,1.638898
GRENDENE S.A.,Têxtil e Vestuário,2021,1006211.0,1006211000.0,1.006211
GUARARAPES CONFECCOES S.A.,Têxtil e Vestuário,2021,425974.0,425974000.0,0.425974
AZZAS 2154 S.A.,Têxtil e Vestuário,2021,392304.0,392304000.0,0.392304
VULCABRAS S.A.,Têxtil e Vestuário,2021,345393.0,345393000.0,0.345393
GRUPO DE MODA SOMA S.A.,Têxtil e Vestuário,2021,230074.0,230074000.0,0.230074
C&A MODAS S.A.,Têxtil e Vestuário,2021,162677.0,162677000.0,0.162677
KARSTEN S.A.,Têxtil e Vestuário,2021,137994.0,137994000.0,0.137994
TRACK & FIELD CO S.A.,Têxtil e Vestuário,2021,102978.0,102978000.0,0.102978
CAMBUCI S.A.,Têxtil e Vestuário,2021,49619.0,49619000.0,0.049619
CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,2021,23352.0,23352000.0,0.023352
COMPANHIA INDUSTRIAL CATAGUASES,Têxtil e Vestuário,2021,8921.0,8921000.0,0.008921
CIA INDUSTRIAL SCHLOSSER S.A.,Têxtil e Vestuário,2021,-1382.0,-1382000.0,-0.001382
FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL,Têxtil e Vestuário,2021,-7471.0,-7471000.0,-0.007471
TEXTIL RENAUXVIEW S.A.,Têxtil e Vestuário,2021,-39695.0,-39695000.0,-0.039695
CIA FIACAO TECIDOS CEDRO CACHOEIRA,Têxtil e Vestuário,2021,-47938.0,-47938000.0,-0.047938
INBRANDS S.A.,Têxtil e Vestuário,2021,-109267.0,-109267000.0,-0.109267
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,2021,-195901.0,-195901000.0,-0.195901
CIA TECIDOS NORTE DE MINAS COTEMINAS,Têxtil e Vestuário,2021,-502692.0,-502692000.0,-0.502692
MUNDIAL S.A. - PRODUTOS DE CONSUMO,Têxtil e Vestuário,2021,-581602.0,-581602000.0,-0.581602
COSAN S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,18343302.0,18343302000.0,18.343302
SLC AGRICOLA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,2467492.0,2467492000.0,2.467492
SAO MARTINHO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,2407992.0,2407992000.0,2.407992
RAIZEN ENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,1751984.0,1751984000.0,1.751984
TRÊS TENTOS AGROINDUSTRIAL S/A,"Agricultura (Açúcar, Álcool e Cana)",2022,1001480.0,1001480000.0,1.00148
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,"Agricultura (Açúcar, Álcool e Cana)",2022,837746.0,837746000.0,0.837746
CERRADINHO BIOENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,778578.0,778578000.0,0.778578
JALLES MACHADO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,558356.0,558356000.0,0.558356
VITTIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,255225.0,255225000.0,0.255225
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,242401.0,242401000.0,0.242401
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,175192.0,175192000.0,0.175192
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2022,15011.0,15011000.0,0.015011
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,"Agricultura (Açúcar, Álcool e Cana)",2022,-4912.0,-4912000.0,-0.004912
