DENOM_CIA,ANO_ARQUIVO,VL_CONTA
RAIZEN ENERGIA S.A.,2023,22172246.0
RAIZEN ENERGIA S.A.,2024,20006611.0
RAIZEN ENERGIA S.A.,2025,15124031.0
RANDONCORP S.A.,2021,3274740.0
RANDONCORP S.A.,2022,3821266.0
RANDONCORP S.A.,2023,3895390.0
RANDONCORP S.A.,2024,4507688.0
RANDONCORP S.A.,2025,4747907.0
RAÍZEN S.A.,2021,5609842.0
RAÍZEN S.A.,2022,22258908.0
RAÍZEN S.A.,2023,22904161.0
RAÍZEN S.A.,2024,22125564.0
RAÍZEN S.A.,2025,18175938.0
REAG CAPITAL HOLDING S.A.,2021,41640.0
REAG CAPITAL HOLDING S.A.,2022,184083.0
REAG CAPITAL HOLDING S.A.,2023,608236.0
RECRUSUL S.A.,2021,-41185.0
RECRUSUL S.A.,2022,-5678.0
RECRUSUL S.A.,2023,473.0
RECRUSUL S.A.,2024,-17477.0
RECRUSUL S.A.,2025,-22938.0
REDE D'OR SÃO LUIZ S.A.,2021,14677939.0
REDE D'OR SÃO LUIZ S.A.,2022,23076970.0
REDE D'OR SÃO LUIZ S.A.,2023,23835646.0
REDE D'OR SÃO LUIZ S.A.,2024,26701868.0
REDE D'OR SÃO LUIZ S.A.,2025,21621087.0
REDE ENERGIA PARTICIPAÇÕES S.A.,2021,5289399.0
REDE ENERGIA PARTICIPAÇÕES S.A.,2022,5512016.0
REDE ENERGIA PARTICIPAÇÕES S.A.,2023,5968436.0
REDE ENERGIA PARTICIPAÇÕES S.A.,2024,6485030.0
REDE ENERGIA PARTICIPAÇÕES S.A.,2025,6640369.0
REFINARIA DE PETROLEOS MANGUINHOS S.A.,2021,-3555720.0
REFINARIA DE PETROLEOS MANGUINHOS S.A.,2022,-4491672.0
REFINARIA DE PETROLEOS MANGUINHOS S.A.,2023,-5470881.0
REFINARIA DE PETROLEOS MANGUINHOS S.A.,2024,-6512155.0
RENOVA ENERGIA S.A.,2021,-655320.0
RENOVA ENERGIA S.A.,2022,910962.0
RENOVA ENERGIA S.A.,2023,933020.0
RENOVA ENERGIA S.A.,2024,815951.0
RENOVA ENERGIA S.A.,2025,1190207.0
REVEE S.A.,2025,132042000.0
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,2021,-36078.0
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,2022,-247558.0
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,2023,-260985.0
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,2024,-711249.0
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,2025,-1297173.0
RIO ALTO STL HOLDING I S.A.,2021,46768918.0
RIO ALTO STL HOLDING I S.A.,2022,458567.0
RIO ALTO STL HOLDING I S.A.,2023,406589.0
RIO ALTO STL HOLDING I S.A.,2024,151416.0
RIO ENERGY PARTICIPAÇÕES S.A.,2021,909246.0
RIO ENERGY PARTICIPAÇÕES S.A.,2022,902544.0
RIO PARANAPANEMA ENERGIA S.A.,2021,1907664.0
RIO PARANAPANEMA ENERGIA S.A.,2022,1871612.0
RIO PARANAPANEMA ENERGIA S.A.,2023,0.0
RIO PARANAPANEMA ENERGIA S.A.,2024,0.0
RIO PARANAPANEMA ENERGIA S.A.,2025,0.0
RIVA INCORPORADORA S.A,2021,346733.0
RIVA INCORPORADORA S.A,2022,407676.0
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2021,638124.0
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2022,661198.0
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2023,461153.0
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2024,291470.0
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2025,92446.0
RODOBENS SA,2021,722375.0
RODOBENS SA,2022,930616.0
RODOBENS SA,2023,1024331.0
RODOBENS SA,2024,1198210.0
RODOBENS SA,2025,1273981.0
RODOVIAS DO BRASIL HOLDING S.A.,2021,223310.0
RODOVIAS DO BRASIL HOLDING S.A.,2022,154513.0
RODOVIAS DO BRASIL HOLDING S.A.,2023,259172.0
RODOVIAS DO BRASIL HOLDING S.A.,2024,399705.0
RODOVIAS DO BRASIL HOLDING S.A.,2025,605744.0
ROMI S.A.,2021,964961.0
ROMI S.A.,2022,1095398.0
ROMI S.A.,2023,1171343.0
ROMI S.A.,2024,1229013.0
ROMI S.A.,2025,1248879.0
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2021,-724691.0
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2022,-1108463.0
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2023,-853760.0
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2024,-757854.0
RUMO S.A.,2021,15018563.0
RUMO S.A.,2022,15410450.0
RUMO S.A.,2023,15871055.0
RUMO S.A.,2024,14935155.0
RUMO S.A.,2025,14048438.0
SABER SERVIÇOS EDUCACIONAIS S.A.,2021,1879067.0
SABER SERVIÇOS EDUCACIONAIS S.A.,2022,517683.0
SABER SERVIÇOS EDUCACIONAIS S.A.,2023,665534.0
SAFIRA HOLDING S.A.,2021,72364.0
SAFIRA HOLDING S.A.,2022,89877.0
SAFIRA HOLDING S.A.,2023,98199.0
SANSUY S.A. INDUSTRIA DE PLASTICOS,2021,-1493753.0
SANSUY S.A. INDUSTRIA DE PLASTICOS,2022,-1826362.0
SANSUY S.A. INDUSTRIA DE PLASTICOS,2023,-1963944.0
SANSUY S.A. INDUSTRIA DE PLASTICOS,2024,-1985197.0
SANSUY S.A. INDUSTRIA DE PLASTICOS,2025,-2269401.0
SANTOS BRASIL PARTICIPACOES S.A.,2021,2187228.0
SANTOS BRASIL PARTICIPACOES S.A.,2022,2092883.0
SANTOS BRASIL PARTICIPACOES S.A.,2023,2217018.0
SANTOS BRASIL PARTICIPACOES S.A.,2024,661359.0
SANTOS BRASIL PARTICIPACOES S.A.,2025,1073643.0
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2021,1576743.0
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2022,1487295.0
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2023,1731972.0
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2024,1553774.0
SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2025,1070595.0
SAO MARTINHO S.A.,2021,3986589.0
SAO MARTINHO S.A.,2022,5318425.0
SAO MARTINHO S.A.,2023,5912363.0
SAO MARTINHO S.A.,2024,6862371.0
SAO MARTINHO S.A.,2025,6699362.0
SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2021,-498920.0
SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2022,-347707.0
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2021,1059678.0
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2022,2460560.0
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2023,2556453.0
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2024,3062351.0
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2025,3456002.0
SCHULZ S.A.,2021,908481.0
SCHULZ S.A.,2022,1114869.0
SCHULZ S.A.,2023,1298241.0
SCHULZ S.A.,2024,1424633.0
SCHULZ S.A.,2025,1500007.0
SELF IT ACADEMIAS HOLDING S.A.,2021,89309.0
SENIOR SISTEMAS S.A.,2021,250599.0
SENIOR SISTEMAS S.A.,2022,340534.0
SENIOR SISTEMAS S.A.,2023,449525.0
SENIOR SISTEMAS S.A.,2024,544829.0
SENIOR SISTEMAS S.A.,2025,463045.0
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2021,600831.0
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2022,501389.0
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2023,117566.0
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2024,-924561.0
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,2025,-183235.0
SER EDUCACIONAL S.A.,2021,1463077.0
SER EDUCACIONAL S.A.,2022,1237531.0
SER EDUCACIONAL S.A.,2023,1209487.0
SER EDUCACIONAL S.A.,2024,1208464.0
SER EDUCACIONAL S.A.,2025,1342852.0
SERENA ENERGIA S.A.,2021,4306249.0
SERENA ENERGIA S.A.,2022,5171274.0
SERENA ENERGIA S.A.,2023,5241747.0
SERENA ENERGIA S.A.,2024,5700221.0
SERENA ENERGIA S.A.,2025,5677318.0
SERENA GERAÇÃO S.A.,2021,4188715.0
SERENA GERAÇÃO S.A.,2022,4252135.0
SERENA GERAÇÃO S.A.,2023,4447063.0
SERENA GERAÇÃO S.A.,2024,5133469.0
SERENA GERAÇÃO S.A.,2025,5235190.0
SIMPAR S.A.,2021,5824260.0
SIMPAR S.A.,2022,5581753.0
SIMPAR S.A.,2023,6751732.0
SIMPAR S.A.,2024,5724991.0
SIMPAR S.A.,2025,7411001.0
SINQIA S.A.,2021,785456.0
SINQIA S.A.,2022,670373.0
SLC AGRICOLA S.A.,2021,3776076.0
SLC AGRICOLA S.A.,2022,4896432.0
SLC AGRICOLA S.A.,2023,5241866.0
SLC AGRICOLA S.A.,2024,4104542.0
SLC AGRICOLA S.A.,2025,5655435.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2021,4429292.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2022,4208115.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2023,5095634.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2024,5471778.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2025,5663406.0
SOLAR BEBIDAS S.A.,2021,2668246.0
SOLAR BEBIDAS S.A.,2022,5318163.0
SOLAR BEBIDAS S.A.,2023,4792016.0
SOLAR BEBIDAS S.A.,2024,5348401.0
SOLAR BEBIDAS S.A.,2025,4412020.0
SOLVI ESSENCIS AMBIENTAL S.A.,2022,575439.0
SOLVI ESSENCIS AMBIENTAL S.A.,2023,565730.0
SOLVI ESSENCIS AMBIENTAL S.A.,2024,1462236.0
SOLVI ESSENCIS AMBIENTAL S.A.,2025,1519838.0
SONDOTECNICA ENGENHARIA SOLOS S.A.,2021,65821.0
SONDOTECNICA ENGENHARIA SOLOS S.A.,2022,62789.0
SONDOTECNICA ENGENHARIA SOLOS S.A.,2023,60198.0
SONDOTECNICA ENGENHARIA SOLOS S.A.,2024,65904.0
SONDOTECNICA ENGENHARIA SOLOS S.A.,2025,67670.0
SPRINGS GLOBAL PARTICIPACOES S.A.,2021,990441.0
SPRINGS GLOBAL PARTICIPACOES S.A.,2022,378671.0
SPRINGS GLOBAL PARTICIPACOES S.A.,2023,-724519.0
SPRINGS GLOBAL PARTICIPACOES S.A.,2024,-951614.0
STATKRAFT ENERGIAS RENOVAVEIS S.A.,2021,2067838.0
STATKRAFT ENERGIAS RENOVAVEIS S.A.,2022,3203981.0
STATKRAFT ENERGIAS RENOVAVEIS S.A.,2023,4761344.0
SUGOI S.A.,2021,57570.0
SUGOI S.A.,2022,60980.0
SUGOI S.A.,2023,95733.0
SUGOI S.A.,2024,7962.0
SUL 116 PARTICIPACOES S.A.,2021,10423.0
SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,2022,10647.0
SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,2023,0.0
SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,2024,10192.0
SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,2025,10034.0
SUL AMERICA S.A.,2021,8138376.0
SUZANO HOLDING S.A.,2021,15230792.0
SUZANO HOLDING S.A.,2022,33239904.0
SUZANO HOLDING S.A.,2023,44861712.0
SUZANO HOLDING S.A.,2024,32479559.0
SUZANO HOLDING S.A.,2025,42648767.0
SUZANO S.A.,2021,15175130.0
SUZANO S.A.,2022,33166365.0
SUZANO S.A.,2023,44810300.0
SUZANO S.A.,2024,32415575.0
SUZANO S.A.,2025,43952173.0
SYN PROP & TECH S.A.,2021,2774496.0
SYN PROP & TECH S.A.,2022,2574474.0
SYN PROP & TECH S.A.,2023,2565376.0
SYN PROP & TECH S.A.,2024,1840842.0
SYN PROP & TECH S.A.,2025,1345081.0
T4F ENTRETENIMENTO S.A.,2021,135084.0
T4F ENTRETENIMENTO S.A.,2022,114330.0
T4F ENTRETENIMENTO S.A.,2023,180313.0
T4F ENTRETENIMENTO S.A.,2024,137355.0
T4F ENTRETENIMENTO S.A.,2025,104158.0
TAURUS ARMAS S.A.,2021,757047.0
TAURUS ARMAS S.A.,2022,1024231.0
TAURUS ARMAS S.A.,2023,1091805.0
TAURUS ARMAS S.A.,2024,1294361.0
TAURUS ARMAS S.A.,2025,1247453.0
TC S.A.,2021,613211.0
TECHNOS S.A.,2021,329014.0
TECHNOS S.A.,2022,364946.0
TECHNOS S.A.,2023,402679.0
TECHNOS S.A.,2024,410409.0
TECHNOS S.A.,2025,437800.0
TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2022,341465.0
TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2023,272999.0
TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2024,451852.0
TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2025,431994.0
TECNISA S.A.,2021,661234.0
TECNISA S.A.,2022,622022.0
TECNISA S.A.,2023,535514.0
TECNISA S.A.,2024,385798.0
TECNISA S.A.,2025,291943.0
TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,2023,86006.0
TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,2024,162803.0
TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,2025,498998.0
TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA,2021,-578.0
TEGMA GESTAO LOGISTICA S.A.,2021,681301.0
TEGMA GESTAO LOGISTICA S.A.,2022,767127.0
TEGMA GESTAO LOGISTICA S.A.,2023,836545.0
TEGMA GESTAO LOGISTICA S.A.,2024,921409.0
TEGMA GESTAO LOGISTICA S.A.,2025,872233.0
TEGRA INCORPORADORA S.A.,2021,2412238.0
TEGRA INCORPORADORA S.A.,2022,2573214.0
TEGRA INCORPORADORA S.A.,2023,2740922.0
TEGRA INCORPORADORA S.A.,2024,2727559.0
TEGRA INCORPORADORA S.A.,2025,2432302.0
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,2021,-1757706.0
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,2022,-1917880.0
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,2023,-2069952.0
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,2024,-2308147.0
TEKNO S.A. - INDUSTRIA E COMERCIO,2021,237598.0
TEKNO S.A. - INDUSTRIA E COMERCIO,2022,264735.0
TEKNO S.A. - INDUSTRIA E COMERCIO,2023,287363.0
TEKNO S.A. - INDUSTRIA E COMERCIO,2024,318980.0
TEKNO S.A. - INDUSTRIA E COMERCIO,2025,289247.0
TELEFÔNICA BRASIL S.A,2021,70006196.0
TELEFÔNICA BRASIL S.A,2022,68455847.0
TELEFÔNICA BRASIL S.A,2023,69627320.0
TELEFÔNICA BRASIL S.A,2024,69799495.0
TELEFÔNICA BRASIL S.A,2025,69002726.0
TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,2024,27002.0
TERP GLBL BRASIL I PARTICIPAÇÕES S.A.,2025,7938.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2021,696064.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2022,785934.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2023,714421.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2024,713751.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2025,658747.0
TEXTIL RENAUXVIEW S.A.,2021,-331987.0
TEXTIL RENAUXVIEW S.A.,2022,-330842.0
TEXTIL RENAUXVIEW S.A.,2023,-314075.0
TEXTIL RENAUXVIEW S.A.,2024,-342030.0
TEXTIL RENAUXVIEW S.A.,2025,-398269.0
TIGRE S.A. PARTICIPAÇÕES,2021,1662597.0
TIGRE S.A. PARTICIPAÇÕES,2022,1977503.0
TIGRE S.A. PARTICIPAÇÕES,2023,1965073.0
TIGRE S.A. PARTICIPAÇÕES,2024,1911605.0
TIGRE S.A. PARTICIPAÇÕES,2025,1943429.0
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2021,25188425.0
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2022,25480494.0
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2023,21409100.0
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2024,22681077.0
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2025,19545484.0
TIM S.A.,2022,25397365.0
TIM S.A.,2023,26015940.0
TIM S.A.,2024,0.0
TIM S.A.,2025,0.0
TOTVS S.A.,2021,4486008.0
TOTVS S.A.,2022,4584849.0
TOTVS S.A.,2023,5012671.0
TOTVS S.A.,2024,4987121.0
TOTVS S.A.,2025,5443457.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2021,912686.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2022,917043.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2023,900552.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2024,908863.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2025,482450.0
TRACK & FIELD CO S.A.,2021,267807.0
TRACK & FIELD CO S.A.,2022,328328.0
TRACK & FIELD CO S.A.,2023,413633.0
TRACK & FIELD CO S.A.,2024,472809.0
TRACK & FIELD CO S.A.,2025,565400.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2021,6684756.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2022,6570476.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2023,6679310.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2024,6939504.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2025,7608982.0
TREVISA INVESTIMENTOS S.A.,2021,97554.0
TREVISA INVESTIMENTOS S.A.,2022,106327.0
TREVISA INVESTIMENTOS S.A.,2023,120465.0
TREVISA INVESTIMENTOS S.A.,2024,153119.0
TREVISA INVESTIMENTOS S.A.,2025,170545.0
TRISUL S.A.,2021,1271177.0
TRISUL S.A.,2022,1308476.0
TRISUL S.A.,2023,1391058.0
TRISUL S.A.,2024,1488057.0
TRISUL S.A.,2025,1478205.0
TRÊS TENTOS AGROINDUSTRIAL S/A,2022,2818555.0
TRÊS TENTOS AGROINDUSTRIAL S/A,2023,3351891.0
TRÊS TENTOS AGROINDUSTRIAL S/A,2024,4045718.0
TRÊS TENTOS AGROINDUSTRIAL S/A,2025,4699914.0
TUPI ENERGIAS RENOVÁVEIS S.A.,2025,155443.0
TUPY S.A.,2021,2753214.0
TUPY S.A.,2022,3034360.0
TUPY S.A.,2023,3327842.0
TUPY S.A.,2024,3499347.0
TUPY S.A.,2025,2513376.0
TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.,2024,76320.0
TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.,2025,41482.0
ULTRAPAR PARTICIPACOES S.A.,2021,10469240.0
ULTRAPAR PARTICIPACOES S.A.,2022,12174968.0
ULTRAPAR PARTICIPACOES S.A.,2023,14029826.0
ULTRAPAR PARTICIPACOES S.A.,2024,15823444.0
ULTRAPAR PARTICIPACOES S.A.,2025,17730617.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,2021,167781.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,2022,188732.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,2023,189995.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,2024,192382.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,2025,180413.0
UNIDAS LOCADORA S.A.,2023,1782872.0
UNIDAS LOCADORA S.A.,2024,2134055.0
UNIDAS LOCADORA S.A.,2025,2138579.0
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2021,624450.0
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2022,1002276.0
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2023,2322407.0
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2024,2377704.0
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2025,2383879.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,2021,959014.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,2022,997274.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,2023,1097381.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,2024,1197858.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,2025,1115990.0
UNIGEL PARTICIPAÇÕES S.A.,2021,659507.0
UNIGEL PARTICIPAÇÕES S.A.,2022,911103.0
UNIGEL PARTICIPAÇÕES S.A.,2023,-1245748.0
UNIGEL PARTICIPAÇÕES S.A.,2024,-3116958.0
UNIPAR CARBOCLORO S.A.,2021,2321437.0
UNIPAR CARBOCLORO S.A.,2022,2355333.0
UNIPAR CARBOCLORO S.A.,2023,2447852.0
UNIPAR CARBOCLORO S.A.,2024,2813929.0
UNIPAR CARBOCLORO S.A.,2025,1816695.0
UNIÃO PET PARTICIPAÇÕES S.A.,2023,2654343.0
UNIÃO PET PARTICIPAÇÕES S.A.,2024,988282.0
UNIÃO PET PARTICIPAÇÕES S.A.,2025,1073007.0
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,2021,1434283.0
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,2022,1722563.0
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,2023,1589193.0
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,2024,1932336.0
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,2025,2059295.0
URBA DESENVOLVIMENTO URBANO S.A.,2021,230509.0
URBA DESENVOLVIMENTO URBANO S.A.,2022,236955.0
URBA DESENVOLVIMENTO URBANO S.A.,2023,169248.0
URBA DESENVOLVIMENTO URBANO S.A.,2024,143230.0
URBA DESENVOLVIMENTO URBANO S.A.,2025,146613.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2021,24358503.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2022,25887750.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2023,26549437.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2024,26683688.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2025,23701381.0
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,2022,24502836.0
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,2023,24892288.0
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,2024,25872676.0
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,2025,16459637.0
VALE S.A.,2021,197058000.0
VALE S.A.,2022,194894000.0
VALE S.A.,2023,198325000.0
VALE S.A.,2024,213720000.0
VALE S.A.,2025,188926000.0
VALID SOLUÇÕES S.A.,2021,1306526.0
VALID SOLUÇÕES S.A.,2022,1272675.0
VALID SOLUÇÕES S.A.,2023,1331269.0
VALID SOLUÇÕES S.A.,2024,1822097.0
VALID SOLUÇÕES S.A.,2025,1720894.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2021,2640186.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2022,3638888.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2023,4735295.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2024,2442373.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2025,2562076.0
VERO S.A.,2021,765427.0
VERO S.A.,2022,820773.0
VERO S.A.,2023,3134118.0
VERO S.A.,2024,3069992.0
VESTE S.A. ESTILO,2021,-527724.0
VESTE S.A. ESTILO,2022,935229.0
VESTE S.A. ESTILO,2023,1032693.0
VESTE S.A. ESTILO,2024,1043284.0
VESTE S.A. ESTILO,2025,1065477.0
VIBRA ENERGIA S/A,2021,12308000.0
VIBRA ENERGIA S/A,2022,12613000.0
VIBRA ENERGIA S/A,2023,15731000.0
VIBRA ENERGIA S/A,2024,20385000.0
VIBRA ENERGIA S/A,2025,20741000.0
VIRGO COMPANHIA DE SECURITIZAÇÃO,2021,13007.0
VIRGO COMPANHIA DE SECURITIZAÇÃO,2022,28828.0
VIRGO COMPANHIA DE SECURITIZAÇÃO,2023,48357.0
VIRGO COMPANHIA DE SECURITIZAÇÃO,2024,56468.0
VIRGO II COMPANHIA DE SECURITIZACAO,2021,32286.0
VITAL ENGENHARIA AMBIENTAL S.A.,2023,2167280.0
VITAL ENGENHARIA AMBIENTAL S.A.,2024,979248.0
VITAL ENGENHARIA AMBIENTAL S.A.,2025,797355.0
VITRU EDUCAÇÃO S.A.,2021,847819.0
VITRU EDUCAÇÃO S.A.,2022,2177722.0
VITRU EDUCAÇÃO S.A.,2023,2250233.0
VITRU EDUCAÇÃO S.A.,2024,2558217.0
VITRU EDUCAÇÃO S.A.,2025,2925765.0
VITTIA S.A.,2021,485850.0
VITTIA S.A.,2022,580391.0
VITTIA S.A.,2023,620372.0
VITTIA S.A.,2024,634917.0
VITTIA S.A.,2025,644373.0
VIVARA PARTICIPAÇÕES S.A.,2021,1392731364.0
VIVARA PARTICIPAÇÕES S.A.,2022,1657953267.0
VIVARA PARTICIPAÇÕES S.A.,2023,1933722081.0
VIVARA PARTICIPAÇÕES S.A.,2024,2496942987.0
VIVARA PARTICIPAÇÕES S.A.,2025,2949566841.0
VIVER INCORPORADORA E CONSTRUTORA S.A.,2021,-201051.0
VIVER INCORPORADORA E CONSTRUTORA S.A.,2022,-181613.0
VIVER INCORPORADORA E CONSTRUTORA S.A.,2023,5293.0
VIVER INCORPORADORA E CONSTRUTORA S.A.,2024,147792.0
VIVER INCORPORADORA E CONSTRUTORA S.A.,2025,-40509.0
VIX LOGÍSTICA S.A.,2021,804830.0
VIX LOGÍSTICA S.A.,2022,858666.0
VIX LOGÍSTICA S.A.,2023,937100.0
VIX LOGÍSTICA S.A.,2024,1001296.0
VIX LOGÍSTICA S.A.,2025,1325825.0
VLI MULTIMODAL S.A,2025,24982530.0
VOKE S.A.,2022,86577.0
VOKE S.A.,2023,97949.0
VOKE S.A.,2024,113526.0
VOKE S.A.,2025,67168.0
VOTORANTIM CIMENTOS S.A.,2022,17405575.0
VOTORANTIM CIMENTOS S.A.,2023,17544071.0
VOTORANTIM CIMENTOS S.A.,2024,21611315.0
VOTORANTIM CIMENTOS S.A.,2025,19958000.0
VULCABRAS S.A.,2021,1356562.0
VULCABRAS S.A.,2022,1711834.0
VULCABRAS S.A.,2023,1995296.0
VULCABRAS S.A.,2024,2110339.0
VULCABRAS S.A.,2025,2427345.0
W2W E-COMMERCE DE VINHOS S.A.,2021,73335.0
